Timestamp,Pressure_1(Bar),Flow_1(L/min),Temperature_1(C),Pressure_2(Bar),Flow_2(L/min),Temperature_2(C)
2025-08-18T16:33:31.266176,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.366278,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.466391,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.566543,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.666684,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.766804,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.866912,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:31.967010,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.067141,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.167275,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.267386,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.367495,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.467585,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.567720,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.667853,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.767937,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.868014,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:32.968109,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.068218,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.168358,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.268467,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.368638,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.468774,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.568910,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.669048,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.769160,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.869265,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:33.969360,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.069497,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.169643,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.269747,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.369858,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.469955,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.570096,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.670238,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.770330,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.870424,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:34.970527,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.070645,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.170769,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.270872,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.370960,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.471045,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.571157,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.671280,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.771410,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.871529,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:35.971630,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.071748,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.171875,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.271989,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.372083,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.472181,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.572299,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.672413,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.772503,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.872586,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:36.972666,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.072785,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.172905,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.272993,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.373096,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.473180,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.573291,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.673408,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.773479,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.873573,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:37.973667,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.073778,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.173897,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.273984,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.374074,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.474169,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.574281,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.674393,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.774479,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.874564,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:38.974644,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.074749,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.174867,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.274968,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.375074,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.475171,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.575293,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.675412,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.775502,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.875587,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:39.975679,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.075790,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.175925,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.276040,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.376148,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.476250,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.576392,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.676531,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.776656,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.876763,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:40.976857,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.076986,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.177119,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.277225,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.377336,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.477449,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.577587,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.677740,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.777881,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.878016,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:41.978132,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.078278,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.178409,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.278536,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.378658,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.478764,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.578905,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.679044,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.779173,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.879279,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:42.979386,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.079533,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.179668,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.279817,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.379968,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.480074,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.580217,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.680357,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.780482,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.880603,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:43.980718,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.080858,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.180981,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.281082,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.381173,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.481258,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.581370,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.681487,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.781528,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.881610,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:44.981689,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.081795,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.181923,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.282044,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.382164,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.482258,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.582391,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.682529,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.782637,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.882736,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:45.982821,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.082938,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.183064,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.283178,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.383297,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.483382,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.583507,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.683635,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.783736,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.883823,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:46.983907,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.084052,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.184178,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.284289,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.384391,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.484490,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.584616,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.684737,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.784851,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.884950,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:47.985043,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.085157,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.185274,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.285368,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.385467,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.485558,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.585677,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.685802,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.785911,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.886003,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:48.986096,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.086218,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.186311,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.286409,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.386508,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.486605,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.586730,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.686842,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.786926,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.887011,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:49.987094,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.087198,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.187322,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.287432,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.387537,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.487634,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.587757,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.687878,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.787984,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.888082,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:50.988173,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.088296,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.188414,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.288510,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.388604,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.488696,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.588812,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.688925,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.789034,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.889138,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:51.989240,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.089363,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.189482,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.289602,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.389724,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.489838,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.589980,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.690116,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.790224,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.890337,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:52.990450,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.090582,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.190727,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.290847,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.390987,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.491092,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.591246,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.691392,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.791526,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.891653,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:53.991774,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.091914,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.192054,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.292155,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.392267,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.492367,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.592497,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.692632,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.792748,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.892859,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:54.992963,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.093103,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.193245,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.293375,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.393489,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.493606,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.593743,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.693881,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.794008,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.894108,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:55.994207,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.094334,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.194466,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.294577,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.394646,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.494757,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.594903,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.695042,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.795170,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.895274,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:56.995384,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.095515,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.195642,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.295740,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.395850,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.495950,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.596086,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.696242,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.796371,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.896475,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:57.996579,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.096715,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.196839,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.296956,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.397064,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.497167,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.597306,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.697447,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.797574,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.897688,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:58.997798,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.097938,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.198074,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.298187,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.398291,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.498387,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.598565,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.698696,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.798819,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.898920,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:33:59.999019,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.099146,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.199272,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.299374,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.399477,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.499571,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.599691,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.699816,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.799914,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:00.900006,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.000095,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.100282,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.200412,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.300529,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.400639,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.500738,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.600877,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.701005,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.801116,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:01.901218,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.001320,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.101512,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.201634,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.301742,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.401837,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.501924,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.602043,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.702169,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.802263,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:02.902347,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.002436,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.102614,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.202741,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.302862,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.402990,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.503082,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.603258,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.703384,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.803483,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:03.903568,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.003654,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.103832,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.203917,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.304024,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.404131,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.504237,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.604382,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.704528,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.804637,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:04.904741,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.004839,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.104991,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.205137,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.305253,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.405366,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.505510,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.605680,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.705816,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.805947,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:05.906030,0.000,0.00,0.00,0.000,0.00,0.00
2025-08-18T16:34:06.006109,0.000,0.00,0.00,0.000,0.00,0.00
